name,section,query,name,name_desc,desc,lib,return_vals,env,files,exit_status,diagnostics,errors,md5_hash,machine,total_score
vnodeops,9,vnode,0.000000,1.469437,0.000202,0.000000,0.000000,0.000000,0.005115,0.000000,0.000000,0.001674,0.000000,0.000000,12.011480
ls,1,ls,13.034917,0.000000,0.000120,0.000000,0.000000,0.020594,0.000000,0.009991,0.000000,0.000000,0.000000,0.000000,13.065621
ls,1,ls,13.034917,0.000000,0.000120,0.000000,0.000000,0.020594,0.000000,0.009991,0.000000,0.000000,0.000000,0.000000,13.065621
ifconfig,8,ifconfig,6.813226,0.000000,0.000046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.813272
carp,4,ifconfig,0.000000,0.000000,0.000095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.813272
vnodeops,9,vnode,0.000000,1.469437,0.000202,0.000000,0.000000,0.000000,0.005115,0.000000,0.000000,0.001674,0.000000,0.000000,12.011480
vnode,9,vnode,12.011052,0.000000,0.000428,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.011480
namei,9,vnode,0.000000,0.000000,0.000141,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.011480
namei,9,vnode,0.000000,0.000000,0.000141,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.011480
vnodeops,9,vnode,0.000000,1.469437,0.000202,0.000000,0.000000,0.000000,0.005115,0.000000,0.000000,0.001674,0.000000,0.000000,12.011480
vnode,9,vnode,12.011052,0.000000,0.000428,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.011480
vnode,9,vnode,12.011052,0.000000,0.000428,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.011480
namei,9,vnode,0.000000,0.000000,0.000141,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.011480
vnodeops,9,vnode,0.000000,1.469437,0.000202,0.000000,0.000000,0.000000,0.005115,0.000000,0.000000,0.001674,0.000000,0.000000,12.011480
vfs,9,vfs,11.784550,0.000000,0.001767,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.786317
vnodeops,9,vfs,0.000000,0.000000,0.000012,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.786317
vfsops,9,vfs,0.000000,0.000000,0.000085,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.786317
namecache,9,vnode,0.000000,0.000000,0.000135,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.011480
intro,9,vnode,0.000000,0.000000,0.000014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.011480
urtwn,4,Urtwn,13.106984,0.000000,0.009633,0.000000,0.000000,0.000000,0.000000,0.000000,0.343349,0.000000,0.000000,0.000000,13.459966
vnodeops,9,Vnodeops,6.915125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.915125
vnsubr,9,Vnodeops,0.000000,0.000000,0.000384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.915125
vnodeops,9,Vnodeops,6.915125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.915125
tmux,1,tmux,8.031045,0.000000,0.000255,0.000000,0.000000,0.005622,0.004735,0.000000,0.000000,0.000000,0.000000,0.000000,8.041658
ls,1,ls,13.034917,0.000000,0.000120,0.000000,0.000000,0.020594,0.000000,0.009991,0.000000,0.000000,0.000000,0.000000,13.065621
ls,1,ls,13.034917,0.000000,0.000120,0.000000,0.000000,0.020594,0.000000,0.009991,0.000000,0.000000,0.000000,0.000000,13.065621
ls,1,Ls,13.034917,0.000000,0.000120,0.000000,0.000000,0.020594,0.000000,0.009991,0.000000,0.000000,0.000000,0.000000,13.065621
useradd,8,add user,0.000000,0.084284,0.000013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.676665
getsockopt,2,socket udp,0.000000,0.181148,0.000110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000223,0.000000,0.000000,14.949248
getsockopt,2,socket udp,0.000000,0.181148,0.000110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000223,0.000000,0.000000,14.949248
getsockopt,2,socket udp,0.000000,0.181148,0.000110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000223,0.000000,0.000000,14.949248
lh_new,3,const,0.000000,0.000000,0.000057,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009232
^evdeprecated,3,const,0.000000,0.009232,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009232
strtoul,3,uquad_max,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
fork,2,fork,17.564847,0.000000,0.000278,0.000000,0.000064,0.000000,0.000000,0.000000,0.000000,0.001577,0.000000,0.000000,17.566766
clone,2,clone,18.395087,0.000000,0.000964,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.396051
envsys,4,envsys,7.001536,0.000000,0.000256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.001792
cp,1,cp,6.737355,0.000000,0.000438,0.000000,0.000000,0.000000,0.000000,0.005164,0.000000,0.000000,0.000000,0.000000,6.742957
zgrep,1,egrep,0.000000,0.000000,0.000652,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000652
ls,1,ls,13.034917,0.000000,0.000120,0.000000,0.000000,0.020594,0.000000,0.009991,0.000000,0.000000,0.000000,0.000000,13.065621
udp,4,udp,12.527530,0.000000,0.000503,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.528033
glob,7,style,0.000000,0.686805,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.686805
vnodeops,9,Vnodeops,6.915125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.915125
vnodeops,9,Vnodeops,6.915125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.915125
autoconf,9,autoconf,0.992075,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.992075
pms,4,elantech,0.000000,0.000000,0.000995,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000995
route.conf,5,config,0.000000,0.634441,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.824343
ps,1,ps,10.217565,0.000000,0.000094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.914441
grep,1,egrep,0.000000,0.000000,0.000068,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000652
xargs,1,xargs,7.115005,0.000000,0.002164,0.000000,0.000000,0.000000,0.000000,0.000077,0.000000,0.000000,0.000000,0.000000,7.117246
xargs,1,xargs,7.115005,0.000000,0.002164,0.000000,0.000000,0.000000,0.000000,0.000077,0.000000,0.000000,0.000000,0.000000,7.117246
sed,1,sed,7.425980,0.000000,0.000623,0.000000,0.000000,0.059761,0.000000,0.005692,0.000000,0.000000,0.000000,0.000000,7.492056
tar,1,tar,7.314992,0.000000,0.000289,0.000000,0.000000,0.000000,0.000000,0.000000,0.099346,0.000000,0.000000,0.000000,7.414627
lzf,1,compress,0.000000,0.192995,0.000234,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.976252
vndcompress,1,compress,0.000000,0.169004,0.000181,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.976252
vnd,4,compress,0.000000,0.000000,0.000136,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.976252
bozohttpd,8,bozohttpd,7.449086,0.000000,0.002245,0.000000,0.000000,0.000000,0.000534,0.000000,0.000000,0.000000,0.000000,0.000000,7.451864
tip,1,cat,0.000000,0.000000,0.000070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.549046
chmod,2,chmod,3.837805,0.000000,0.000435,0.000000,0.001215,0.000000,0.000000,0.000000,0.000000,0.000692,0.000000,0.000000,3.840147
chmod,1,chmod,3.837805,0.000000,0.000178,0.000000,0.000000,0.000000,0.000000,0.000374,0.000000,0.000000,0.000000,0.000000,3.840147
vnodeops,9,Vnodeops,6.915125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.915125
umask,2,chmod,0.000000,0.000000,0.000633,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.840147
man,1,man,7.125411,0.461671,0.001114,0.000000,0.000000,0.015829,0.002766,0.000000,0.000000,0.000000,0.000000,0.000000,7.606791
ls,1,ls,13.034917,0.000000,0.000120,0.000000,0.000000,0.020594,0.000000,0.009991,0.000000,0.000000,0.000000,0.000000,13.065621
curses_border,3,ls,0.000000,0.000000,0.000353,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.065621
ls,1,ls,13.034917,0.000000,0.000120,0.000000,0.000000,0.020594,0.000000,0.009991,0.000000,0.000000,0.000000,0.000000,13.065621
cp,1,cp,6.737355,0.000000,0.000438,0.000000,0.000000,0.000000,0.000000,0.005164,0.000000,0.000000,0.000000,0.000000,6.742957
archive_write_new,3,gname,0.000000,0.000000,0.000026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000100
hostapd.conf,5,gtk,0.000000,0.000000,0.001134,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001134
gcc,1,libcall,0.000000,0.000000,0.000006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000006
malloc,3,calloc,0.000000,0.000000,0.001621,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006477
malloc,3,calloc,0.000000,0.000000,0.000300,0.000000,0.000011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006477
reallocarr,3,calloc,0.000000,0.000000,0.006477,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006477
hostname,1,hostname,10.689101,0.000000,0.000234,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.742376
man,1,man,7.125411,0.461671,0.001114,0.000000,0.000000,0.015829,0.002766,0.000000,0.000000,0.000000,0.000000,0.000000,7.606791
apropos,1,apropos,18.600456,0.000000,0.004986,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.605442
makemandb,8,apropos,0.000000,2.275588,0.003417,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.605442
intro,1,intro\,0.153839,0.000000,0.000262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.154101
look,1,grep,0.000000,0.000000,0.000250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.790020
whatis,1,apropos,0.000000,0.000000,0.016577,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.605442
brk,2,sbrk,0.000000,0.000000,0.000979,0.000000,0.000026,0.000000,0.000000,0.000000,0.000000,0.000942,0.000000,0.000000,0.001947
end,3,sbrk,0.000000,0.000000,0.001112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001947
brk,2,sbrk,0.000000,0.000000,0.000979,0.000000,0.000026,0.000000,0.000000,0.000000,0.000000,0.000942,0.000000,0.000000,0.001947
vnode,9,vop_reclaim,0.000000,0.000000,0.000076,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000168
vnode,9,vop_reclaim,0.000000,0.000000,0.000076,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000168
vnodeops,9,vop_reclaim,0.000000,0.000000,0.000041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000168
